product,review_original,source,review_date,original_rating,review_en,rating,threat_category
Kiko Milano General,"if i could give xero stars i would.
i originally purchased a kiko hydra balm foundation on 02 shell from amazon. it was the absolute perfect t foundation for me.  when the tube was almost empty, i reordered 4 of this item from kiko milano uk direct.  after 30 days of receiving the order i opened the first tube. to my horror on application it would not apply to my face, congealing into what seemed like 2 separate products and leaving white shiny patches on my face and white bits, almost like bits of tissue, and left my face burning and red. i tried one of the other tubes, to find it the same. on examining the code on these 2 tubes i found it to be different from the one i purchased from amazon. 
i tried contacting kiko but couldn’t find a phone number or email address. i eventually called their store in the trafford centre in manchester and their store manager, waide, filled out an online form for me over the phone.
eventually i received an email reply asking me to return the order, with instructions how to do this online. i tried to do this but their system kept taking me to a blank page. i have emailed them twice about this and am still waiting for a response. 
the worst customer service i have ever received.
just received this response to my third email advising them that there is an issue with their website that will not allow me to progress my return further. 
unbelievable! 

thank you for contacting us. in reference to your request 01513826, we kindly inform you that we have return policy in case of damaged, faulty and incorrect items.

if you have not passed our return policy on the website there is nothing that we can do.

we apologize for inconvenience.

we remain at your disposal and thank you for choosing kiko milano.

have a pleasant day,

dorota
kiko milano customer service",Trustpilot,2025-07-28T11:04:32.000Z,3.0,"if i could give xero stars i would.
i originally purchased a kiko hydra balm foundation on 02 shell from amazon. it was the absolute perfect t foundation for me.  when the tube was almost empty, i reordered 4 of this item from kiko milano uk direct.  after 30 days of receiving the order i opened the first tube. to my horror on application it would not apply to my face, congealing into what seemed like 2 separate products and leaving white shiny patches on my face and white bits, almost like bits of tissue, and left my face burning and red. i tried one of the other tubes, to find it the same. on examining the code on these 2 tubes i found it to be different from the one i purchased from amazon. 
i tried contacting kiko but couldn’t find a phone number or email address. i eventually called their store in the trafford centre in manchester and their store manager, waide, filled out an online form for me over the phone.
eventually i received an email reply asking me to return the order, with instructions how to do this online. i tried to do this but their system kept taking me to a blank page. i have emailed them twice about this and am still waiting for a response. 
the worst customer service i have ever received.
just received this response to my third email advising them that there is an issue with their website that will not allow me to progress my return further. 
unbelievable! 

thank you for contacting us. in reference to your request 01513826, we kindly inform you that we have return policy in case of damaged, faulty and incorrect items.

if you have not passed our return policy on the website there is nothing that we can do.

we apologize for inconvenience.

we remain at your disposal and thank you for choosing kiko milano.

have a pleasant day,

dorota
kiko milano customer service",3.0,Health & Safety Threat
Kiko Milano General,"wat een zootje... ik bestelde hier reeds een aantal keer, zonder probleem, maar nu loopt er toch heel wat mis... een kompleet verkeerde product ontvangen, retour kan niet, want het geleverde product staat niet in de retourartikels. ik moet hiervoor speciaal naar de fysieke winkel (had deze dichtbij geweest, dan bestelde ik niet online :-s) nu krijg ik een voucher, maar deze dek niet de kost van het product dat ik bestelde. kiko maakte de fout in haar levering en toch moet ik opdraaien voor de kosten, hetzij de retourkosten, hetzij de brandstof, parkeerticket en tijdverlies naar de dichtstbijzijnde winkel. wat een slecht retourbeleid...",Trustpilot,2025-07-25T11:06:18.000Z,3.0,"wat een zootje... ik bestelde hier reeds een aantal keer, zonder probleem, maar nu loopt er toch heel wat mis... een kompleet verkeerde product ontvangen, retour kan niet, want het geleverde product staat niet in de retourartikels. ik moet hiervoor speciaal naar de fysieke winkel (had deze dichtbij geweest, dan bestelde ik niet online :-s) nu krijg ik een voucher, maar deze dek niet de kost van het product dat ik bestelde. kiko maakte de fout in haar levering en toch moet ik opdraaien voor de kosten, hetzij de retourkosten, hetzij de brandstof, parkeerticket en tijdverlies naar de dichtstbijzijnde winkel. wat een slecht retourbeleid...",3.0,Neutral/Positive
Kiko Milano General,i ordered 6 items.. and they are not cheap.. one of the items was a pink glitter eyeshadow.  i tried it on my hand.  it was silver..bright silver.... they wouldn't let me return as i had swatched it.. and they wouldn't give me a refund either.. so im stuck with an incorrect item.. i quoted the distance selling rules.   i will never purchase these again.. i will stick to urban decay    . terrible customer service  slow .and 10 emails for nothing.. avoid,Trustpilot,2025-07-23T20:02:53.000Z,3.0,i ordered 6 items.. and they are not cheap.. one of the items was a pink glitter eyeshadow.  i tried it on my hand.  it was silver..bright silver.... they wouldn't let me return as i had swatched it.. and they wouldn't give me a refund either.. so im stuck with an incorrect item.. i quoted the distance selling rules.   i will never purchase these again.. i will stick to urban decay    . terrible customer service  slow .and 10 emails for nothing.. avoid,3.0,Neutral/Positive
Kiko Milano General,"nie wieder bestelle ich vom kiko 
habe mein packet immer  noch nicht nach 2 wochen…… nie wieder bestelle ich bei euch. kundendienst nicht erreichbar….. 
bestellt dort nicht….",Trustpilot,2025-07-19T20:47:00.000Z,3.0,"nie wieder bestelle ich vom kiko 
habe mein packet immer  noch nicht nach 2 wochen…… nie wieder bestelle ich bei euch. kundendienst nicht erreichbar….. 
bestellt dort nicht….",3.0,Neutral/Positive
Kiko Milano General,siamo stati con la mia ragazza il 10/7/25 al punto vendita outlet valdichiana ed abbiamo acquistato diversi prodotti. una volta tornati a casa co siamo accorti che un articolo acquistato per un regalo ci era stato fatto pagare due volte… abbiamo scritto al customer care e da 10 giorni continuano a inventare scuse per nn rimborsare quanto fattoci pagare indebitamnete chiedendo sempre le foto degli stessi documenti di spesa ed asseremdo che nn sono leggibili!!! poco seri … mai piu!!!!,Trustpilot,2025-07-19T12:26:44.000Z,3.0,siamo stati con la mia ragazza il 10/7/25 al punto vendita outlet valdichiana ed abbiamo acquistato diversi prodotti. una volta tornati a casa co siamo accorti che un articolo acquistato per un regalo ci era stato fatto pagare due volte… abbiamo scritto al customer care e da 10 giorni continuano a inventare scuse per nn rimborsare quanto fattoci pagare indebitamnete chiedendo sempre le foto degli stessi documenti di spesa ed asseremdo che nn sono leggibili!!! poco seri … mai piu!!!!,3.0,Neutral/Positive
Kiko Milano General,"service client à revoir, j'ai acheté un panier de 35$. rien ne m'a été livré, il n'y a aucun numéro de téléphone que l'on peut appeler,  
code de la consommation – article l221-5
cet article impose que le professionnel fournisse ses coordonnées, y compris son numéro de téléphone, avant la conclusion du contrat, pour que le consommateur puisse le contacter rapidement et communiquer efficacement.",Trustpilot,2025-07-18T18:02:09.000Z,3.0,"service client à revoir, j'ai acheté un panier de 35$. rien ne m'a été livré, il n'y a aucun numéro de téléphone que l'on peut appeler,  
code de la consommation – article l221-5
cet article impose que le professionnel fournisse ses coordonnées, y compris son numéro de téléphone, avant la conclusion du contrat, pour que le consommateur puisse le contacter rapidement et communiquer efficacement.",3.0,Neutral/Positive
Kiko Milano General,"verstehe die negativen bewertungen nicht. der versand dauert zwar lang (ca. 10 tage)  da die ware aus italien geliefert wird, aber sie kommt, und das in einem einwandfreien zustand.",Trustpilot,2025-07-18T17:55:06.000Z,3.0,"verstehe die negativen bewertungen nicht. der versand dauert zwar lang (ca. 10 tage)  da die ware aus italien geliefert wird, aber sie kommt, und das in einem einwandfreien zustand.",3.0,Neutral/Positive
Kiko Milano General,"ho fatto un acquisto online ma subito dopo aver inviato l'ordine mi sono accorta di aver sbagliato il colore del fondotinta. ho annullato immediatamente l'ordine, nei tempi consentiti. ma per annullarlo devi raggiungere il loro sito attraverso un link che mandano loro. dal link non si accede e neppure copiando l'indirizzo . in questo modo non ho potuto annullare l'ordine ed ora per rendere il fondotinta dovrò andare in negozio a 20 km da casa.",Trustpilot,2025-07-18T15:53:16.000Z,3.0,"ho fatto un acquisto online ma subito dopo aver inviato l'ordine mi sono accorta di aver sbagliato il colore del fondotinta. ho annullato immediatamente l'ordine, nei tempi consentiti. ma per annullarlo devi raggiungere il loro sito attraverso un link che mandano loro. dal link non si accede e neppure copiando l'indirizzo . in questo modo non ho potuto annullare l'ordine ed ora per rendere il fondotinta dovrò andare in negozio a 20 km da casa.",3.0,Neutral/Positive
Kiko Milano General,"went to kiko on oxford street. i had the best experience with mya, she listened and helped us so much. she is really excellent",Trustpilot,2025-07-17T01:34:39.000Z,3.0,"went to kiko on oxford street. i had the best experience with mya, she listened and helped us so much. she is really excellent",3.0,Neutral/Positive
Kiko Milano General,"sono appena stata al centro commerciale campania e mi sono recata da kiko.
commesse scostumate,0 voglia di lavorare a 30 anni,chiacchieravano tra di loro e quando le ho chiesto “questo mascara viene 6 euro come leggo” loro ridevano tra di loro e mi hanno risposto “si quello che vedi”.
arrivo in cassa e il mascara costava 13 euro.
non è per il prezzo in più ma è per la loro 0 voglia di lavorare e di non aver prestato attenzione al cliente.
la cosa che più mi ha fatto innervosire è che loro continuavo a ridere tra di loro e parlare dei loro affari.
sicuramente non ci ritorneró più e sconsiglieró chinque ad acquistare in questo negozio.
è un appello per i responsabili,trovate commesse che hanno voglia di lavorare!
è uno schifo",Trustpilot,2025-07-15T19:38:43.000Z,3.0,"sono appena stata al centro commerciale campania e mi sono recata da kiko.
commesse scostumate,0 voglia di lavorare a 30 anni,chiacchieravano tra di loro e quando le ho chiesto “questo mascara viene 6 euro come leggo” loro ridevano tra di loro e mi hanno risposto “si quello che vedi”.
arrivo in cassa e il mascara costava 13 euro.
non è per il prezzo in più ma è per la loro 0 voglia di lavorare e di non aver prestato attenzione al cliente.
la cosa che più mi ha fatto innervosire è che loro continuavo a ridere tra di loro e parlare dei loro affari.
sicuramente non ci ritorneró più e sconsiglieró chinque ad acquistare in questo negozio.
è un appello per i responsabili,trovate commesse che hanno voglia di lavorare!
è uno schifo",3.0,Neutral/Positive
Kiko Milano General,"negozio di trevi a piazza umbra 
commessa giovane molto antipatica e scortese con le clienti 
commenti non consoni alla vendita comportamento poco professionale",Trustpilot,2025-07-14T18:55:40.000Z,3.0,"negozio di trevi a piazza umbra 
commessa giovane molto antipatica e scortese con le clienti 
commenti non consoni alla vendita comportamento poco professionale",3.0,Neutral/Positive
Kiko Milano General,"hice un pedido el 3 de julio, ya fue marcado como “enviado” pero nunca recibí el producto, no me dieron ningún número de seguimiento y no responden por ningún canal. llené formularios, mandé mails y también por instagram, y nada. ya pagué todo y no tengo forma de rastrear ni reclamar. necesito una solución urgente.
purchase n. 76368909",Trustpilot,2025-07-13T03:07:26.000Z,3.0,"hice un pedido el 3 de julio, ya fue marcado como “enviado” pero nunca recibí el producto, no me dieron ningún número de seguimiento y no responden por ningún canal. llené formularios, mandé mails y también por instagram, y nada. ya pagué todo y no tengo forma de rastrear ni reclamar. necesito una solución urgente.
purchase n. 76368909",3.0,Neutral/Positive
